"Country Name","Country Code","Indicator Name","Indicator Code","2017",
"Lithuania","LTU","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.748",
"Lithuania","LTU","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.773",
"Lithuania","LTU","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.698",
"Lithuania","LTU","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.666",
"Lithuania","LTU","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.649",
"Lithuania","LTU","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.683",
"Lithuania","LTU","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.726",
"Lithuania","LTU","Learning-Adjusted Years of School","HD.HCI.LAYS","11.17",
"Lithuania","LTU","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","11.35",
"Lithuania","LTU","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","11",
"Lithuania","LTU","Probability of Survival to Age 5","HD.HCI.MORT","0.9957",
"Lithuania","LTU","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9961",
"Lithuania","LTU","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9954",
"Lithuania","LTU","Survival Rate from Age 15-60","HD.HCI.AMRT","0.833",
"Lithuania","LTU","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.9126",
"Lithuania","LTU","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.7529",
"Luxembourg","LUX","Expected Years of School","HD.HCI.EYRS","12.4",
"Luxembourg","LUX","Expected Years of School, Female","HD.HCI.EYRS.FE","12.57",
"Luxembourg","LUX","Expected Years of School, Male","HD.HCI.EYRS.MA","12.24",
"Luxembourg","LUX","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","",
"Luxembourg","LUX","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","",
"Luxembourg","LUX","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","",
"Luxembourg","LUX","Harmonized Test Scores","HD.HCI.HLOS","500",
"Luxembourg","LUX","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","500",
"Luxembourg","LUX","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","499",
"Luxembourg","LUX","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.692",
"Luxembourg","LUX","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.707",
"Luxembourg","LUX","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.699",
"Luxembourg","LUX","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.715",
"Luxembourg","LUX","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.684",
"Luxembourg","LUX","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.678",
"Luxembourg","LUX","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.668",
"Luxembourg","LUX","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.687",
"Luxembourg","LUX","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.699",
"Luxembourg","LUX","Learning-Adjusted Years of School","HD.HCI.LAYS","9.91",
"Luxembourg","LUX","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","10.05",
"Luxembourg","LUX","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","9.78",
"Luxembourg","LUX","Probability of Survival to Age 5","HD.HCI.MORT","0.9974",
"Luxembourg","LUX","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9977",
"Luxembourg","LUX","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9972",
"Luxembourg","LUX","Survival Rate from Age 15-60","HD.HCI.AMRT","0.9395",
"Luxembourg","LUX","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.9552",
"Luxembourg","LUX","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.9249",
"Macao SAR, China","MAC","Expected Years of School","HD.HCI.EYRS","12.61",
"Macao SAR, China","MAC","Expected Years of School, Female","HD.HCI.EYRS.FE","12.87",
"Macao SAR, China","MAC","Expected Years of School, Male","HD.HCI.EYRS.MA","12.37",
"Macao SAR, China","MAC","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","",
"Macao SAR, China","MAC","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","",
"Macao SAR, China","MAC","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","",
"Macao SAR, China","MAC","Harmonized Test Scores","HD.HCI.HLOS","545",
"Macao SAR, China","MAC","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","550",
"Macao SAR, China","MAC","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","541",
"Macao SAR, China","MAC","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.759",
"Macao SAR, China","MAC","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.787",
"Macao SAR, China","MAC","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.781",
"Macao SAR, China","MAC","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.793",
"Macao SAR, China","MAC","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.753",
"Macao SAR, China","MAC","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.732",
"Macao SAR, China","MAC","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.725",
"Macao SAR, China","MAC","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.74",
"Macao SAR, China","MAC","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.765",
"Macao SAR, China","MAC","Learning-Adjusted Years of School","HD.HCI.LAYS","11",
"Macao SAR, China","MAC","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","11.32",
"Macao SAR, China","MAC","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","10.71",
"Macao SAR, China","MAC","Probability of Survival to Age 5","HD.HCI.MORT","0.9907",
"Macao SAR, China","MAC","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9913",
"Macao SAR, China","MAC","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9901",
"Macao SAR, China","MAC","Survival Rate from Age 15-60","HD.HCI.AMRT","0.9592",
"Macao SAR, China","MAC","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.9752",
"Macao SAR, China","MAC","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.9409",
"Macedonia, FYR","MKD","Expected Years of School","HD.HCI.EYRS","11.17",
"Macedonia, FYR","MKD","Expected Years of School, Female","HD.HCI.EYRS.FE","11.09",
"Macedonia, FYR","MKD","Expected Years of School, Male","HD.HCI.EYRS.MA","11.25",
"Macedonia, FYR","MKD","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","0.9505",
"Macedonia, FYR","MKD","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","0.9573",
"Macedonia, FYR","MKD","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","0.9439",
"Macedonia, FYR","MKD","Harmonized Test Scores","HD.HCI.HLOS","382",
"Macedonia, FYR","MKD","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","395",
"Macedonia, FYR","MKD","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","370",
"Macedonia, FYR","MKD","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.534",
"Macedonia, FYR","MKD","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.548",
"Macedonia, FYR","MKD","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.541",
"Macedonia, FYR","MKD","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.554",
"Macedonia, FYR","MKD","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.528",
"Macedonia, FYR","MKD","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.521",
"Macedonia, FYR","MKD","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.513",
"Macedonia, FYR","MKD","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.529",
"Macedonia, FYR","MKD","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.54",
"Macedonia, FYR","MKD","Learning-Adjusted Years of School","HD.HCI.LAYS","6.82",
"Macedonia, FYR","MKD","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","7",
"Macedonia, FYR","MKD","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","6.66",
"Macedonia, FYR","MKD","Probability of Survival to Age 5","HD.HCI.MORT","0.9863",
"Macedonia, FYR","MKD","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9873",
"Macedonia, FYR","MKD","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9855",
"Macedonia, FYR","MKD","Survival Rate from Age 15-60","HD.HCI.AMRT","0.9051",
"Macedonia, FYR","MKD","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.9342",
"Macedonia, FYR","MKD","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.8771",
"Madagascar","MDG","Expected Years of School","HD.HCI.EYRS","7.47",
"Madagascar","MDG","Expected Years of School, Female","HD.HCI.EYRS.FE","7.57",
"Madagascar","MDG","Expected Years of School, Male","HD.HCI.EYRS.MA","7.37",
"Madagascar","MDG","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","0.508",
"Madagascar","MDG","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","",
"Madagascar","MDG","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","",
"Madagascar","MDG","Harmonized Test Scores","HD.HCI.HLOS","351",
"Madagascar","MDG","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","352",
"Madagascar","MDG","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","350",
"Madagascar","MDG","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.374",
"Madagascar","MDG","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.391",
"Madagascar","MDG","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.365",
"Madagascar","MDG","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.416",
"Madagascar","MDG","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.353",
"Madagascar","MDG","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.371",
"Madagascar","MDG","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.343",
"Madagascar","MDG","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.396",
"Madagascar","MDG","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.393",
"Madagascar","MDG","Learning-Adjusted Years of School","HD.HCI.LAYS","4.19",
"Madagascar","MDG","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","4.26",
"Madagascar","MDG","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","4.12",
"Madagascar","MDG","Probability of Survival to Age 5","HD.HCI.MORT","0.9558",
"Madagascar","MDG","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.96",
"Madagascar","MDG","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9518",
"Madagascar","MDG","Survival Rate from Age 15-60","HD.HCI.AMRT","0.791",
"Madagascar","MDG","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.8163",
"Madagascar","MDG","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.7655",
"Malawi","MWI","Expected Years of School","HD.HCI.EYRS","9.37",
"Malawi","MWI","Expected Years of School, Female","HD.HCI.EYRS.FE","9.39",
"Malawi","MWI","Expected Years of School, Male","HD.HCI.EYRS.MA","9.36",
"Malawi","MWI","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","0.6261",
"Malawi","MWI","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","0.6438",
"Malawi","MWI","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","0.6073",
"Malawi","MWI","Harmonized Test Scores","HD.HCI.HLOS","359",
"Malawi","MWI","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","",
"Malawi","MWI","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","",
"Malawi","MWI","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.407",
"Malawi","MWI","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","",
"Malawi","MWI","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","",
"Malawi","MWI","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","",
"Malawi","MWI","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.389",
"Malawi","MWI","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","",
"Malawi","MWI","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","",
"Malawi","MWI","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","",
"Malawi","MWI","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.423",
"Malawi","MWI","Learning-Adjusted Years of School","HD.HCI.LAYS","5.39",
"Malawi","MWI","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","",
"Malawi","MWI","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","",
"Malawi","MWI","Probability of Survival to Age 5","HD.HCI.MORT","0.9446",
"Malawi","MWI","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9497",
"Malawi","MWI","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9398",
"Malawi","MWI","Survival Rate from Age 15-60","HD.HCI.AMRT","0.7278",
"Malawi","MWI","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.7822",
"Malawi","MWI","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.669",
"Malaysia","MYS","Expected Years of School","HD.HCI.EYRS","12.16",
"Malaysia","MYS","Expected Years of School, Female","HD.HCI.EYRS.FE","12.39",
"Malaysia","MYS","Expected Years of School, Male","HD.HCI.EYRS.MA","11.96",
"Malaysia","MYS","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","0.793",
"Malaysia","MYS","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","0.808",
"Malaysia","MYS","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","0.778",
"Malaysia","MYS","Harmonized Test Scores","HD.HCI.HLOS","468",
"Malaysia","MYS","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","473",
"Malaysia","MYS","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","463",
"Malaysia","MYS","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.622",
"Malaysia","MYS","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.645",
"Malaysia","MYS","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.634",
"Malaysia","MYS","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.657",
"Malaysia","MYS","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.611",
"Malaysia","MYS","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.601",
"Malaysia","MYS","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.59",
"Malaysia","MYS","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.613",
"Malaysia","MYS","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.633",
"Malaysia","MYS","Learning-Adjusted Years of School","HD.HCI.LAYS","9.11",
"Malaysia","MYS","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","9.37",
"Malaysia","MYS","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","8.86",
"Malaysia","MYS","Probability of Survival to Age 5","HD.HCI.MORT","0.9921",
"Malaysia","MYS","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9928",
"Malaysia","MYS","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.9915",
"Malaysia","MYS","Survival Rate from Age 15-60","HD.HCI.AMRT","0.8793",
"Malaysia","MYS","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.9173",
"Malaysia","MYS","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.8452",
"Mali","MLI","Expected Years of School","HD.HCI.EYRS","5.57",
"Mali","MLI","Expected Years of School, Female","HD.HCI.EYRS.FE","5.11",
"Mali","MLI","Expected Years of School, Male","HD.HCI.EYRS.MA","6.03",
"Mali","MLI","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","0.6958",
"Mali","MLI","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","0.7215",
"Mali","MLI","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","0.6715",
"Mali","MLI","Harmonized Test Scores","HD.HCI.HLOS","307",
"Mali","MLI","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","307",
"Mali","MLI","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","307",
"Mali","MLI","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.317",
"Mali","MLI","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.315",
"Mali","MLI","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.286",
"Mali","MLI","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.337",
"Mali","MLI","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.286",
"Mali","MLI","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.318",
"Mali","MLI","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.286",
"Mali","MLI","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.341",
"Mali","MLI","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.339",
"Mali","MLI","Learning-Adjusted Years of School","HD.HCI.LAYS","2.74",
"Mali","MLI","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","2.51",
"Mali","MLI","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","2.96",
"Mali","MLI","Probability of Survival to Age 5","HD.HCI.MORT","0.894",
"Mali","MLI","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.8995",
"Mali","MLI","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.8887",
"Mali","MLI","Survival Rate from Age 15-60","HD.HCI.AMRT","0.7426",
"Mali","MLI","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.7512",
"Mali","MLI","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.7329",
"Malta","MLT","Expected Years of School","HD.HCI.EYRS","13.28",
"Malta","MLT","Expected Years of School, Female","HD.HCI.EYRS.FE","13.57",
"Malta","MLT","Expected Years of School, Male","HD.HCI.EYRS.MA","13",
"Malta","MLT","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","",
"Malta","MLT","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","",
"Malta","MLT","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","",
"Malta","MLT","Harmonized Test Scores","HD.HCI.HLOS","474",
"Malta","MLT","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","483",
"Malta","MLT","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","467",
"Malta","MLT","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.701",
"Malta","MLT","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.731",
"Malta","MLT","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE","0.72",
"Malta","MLT","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE","0.743",
"Malta","MLT","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB","0.69",
"Malta","MLT","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA","0.675",
"Malta","MLT","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA","0.661",
"Malta","MLT","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA","0.687",
"Malta","MLT","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB","0.712",
"Malta","MLT","Learning-Adjusted Years of School","HD.HCI.LAYS","10.08",
"Malta","MLT","Learning-Adjusted Years of School, Female","HD.HCI.LAYS.FE","10.48",
"Malta","MLT","Learning-Adjusted Years of School, Male","HD.HCI.LAYS.MA","9.71",
"Malta","MLT","Probability of Survival to Age 5","HD.HCI.MORT","0.9936",
"Malta","MLT","Probability of Survival to Age 5, Female","HD.HCI.MORT.FE","0.9941",
"Malta","MLT","Probability of Survival to Age 5, Male","HD.HCI.MORT.MA","0.993",
"Malta","MLT","Survival Rate from Age 15-60","HD.HCI.AMRT","0.947",
"Malta","MLT","Survival Rate from Age 15-60, Female","HD.HCI.AMRT.FE","0.9607",
"Malta","MLT","Survival Rate from Age 15-60, Male","HD.HCI.AMRT.MA","0.9341",
"Mauritania","MRT","Expected Years of School","HD.HCI.EYRS","6.26",
"Mauritania","MRT","Expected Years of School, Female","HD.HCI.EYRS.FE","6.43",
"Mauritania","MRT","Expected Years of School, Male","HD.HCI.EYRS.MA","6.09",
"Mauritania","MRT","Fraction of Children Under 5 Not Stunted","HD.HCI.STNT","0.721",
"Mauritania","MRT","Fraction of Children Under 5 Not Stunted, Female","HD.HCI.STNT.FE","",
"Mauritania","MRT","Fraction of Children Under 5 Not Stunted, Male","HD.HCI.STNT.MA","",
"Mauritania","MRT","Harmonized Test Scores","HD.HCI.HLOS","342",
"Mauritania","MRT","Harmonized Test Scores, Female","HD.HCI.HLOS.FE","343",
"Mauritania","MRT","Harmonized Test Scores, Male","HD.HCI.HLOS.MA","340",
"Mauritania","MRT","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL","0.353",
"Mauritania","MRT","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE","0.357",
